Mean,Variance,Skewness,Kurtosis,Power_Delta,Power_Theta,Power_Alpha,Power_Beta,Theta_Alpha_Ratio,Spectral_Entropy,Rolling_Var,Delta_diff,Theta_diff,Alpha_diff,Beta_diff,Delta_Theta_ratio,Alpha_Beta_ratio,Rolling_Mean_Delta,Rolling_Mean_Theta,Label
2.312964634635743e-17,1.0,-0.15366218052212277,1.2301619863506854,0.593399590259585,0.1525889442741521,0.03937945687432383,0.10751484011494354,3.8747377858290037,0.49212602680742296,0.04456993631956612,0.01325302965904096,0.047960221613246354,-0.0032671472583862896,-0.044082435059208544,3.8888512154735984,0.36626655972016636,0.5590224668500101,0.09624057931447574,0
-7.401486830834377e-18,1.0000000000000002,-0.0018064227527906365,0.5427643892894007,0.5612081393653167,0.14764863968458863,0.04850932935737885,0.15958261726576065,3.0436536226511923,0.5126939708644236,0.02768857569349475,-0.032191450894268336,-0.00494030458956346,0.009129872483055024,0.052067777150817104,3.800944862203375,0.3039743689767003,0.5690735118219278,0.11212497810506414,0
-1.572815951552305e-17,1.0,-0.3543908207414341,1.7928076554743209,0.5589830464108976,0.13459270239719254,0.04438443661087521,0.14717856320766973,3.032361798694461,0.49732254062016473,0.06463280702222368,-0.0022250929544190834,-0.013055937287396097,-0.004124892746503642,-0.012404054058090919,4.153114421069357,0.3015665738065071,0.5537306062499759,0.11918916092002019,0
-7.401486830834377e-18,1.0000000000000002,0.2508471580769337,0.13146242402138242,0.5128793778746572,0.16206094272209823,0.04749680719928793,0.17825957402558887,3.411966831271482,0.518937726554773,0.021874409246501792,-0.04610366853624037,0.02746824032490569,0.0031123705884127176,0.03108101081791914,3.1647120185035438,0.266445945543011,0.5613233429022001,0.14030399034778746,0
1.1102230246251566e-17,1.0,0.014738819372970228,-0.09715066576389253,0.5177665063940744,0.15650372548066163,0.04384121983072037,0.2056144134230489,3.569703497791392,0.5289515829932612,0.011505815921719356,0.004887128519417194,-0.005557217241436596,-0.0036555873685675602,0.02735483939746003,3.3083122877209976,0.21321952036989603,0.5488473320609062,0.15067899091173864,0
1.6653345369377347e-17,1.0000000000000004,1.2579474612779848,6.669540601586682,0.5740052427926849,0.09041223746268592,0.02330984799828423,0.10044657018489996,3.8785477675175355,0.4396145115233845,0.18252243343927285,0.056238736398610545,-0.06609148801797571,-0.020531371832436137,-0.10516784323814894,6.348685866155167,0.232059849286313,0.5449684625675262,0.1382436495494454,0
-5.551115123125783e-18,1.0000000000000002,0.14364382718759575,0.2193010338690904,0.5267261418465221,0.11396596810751619,0.04361190773114436,0.1553790536460818,2.6131247384391227,0.4951345090301985,0.0210495099946061,-0.04727910094616283,0.023553730644830267,0.020302059732860128,0.05493248346118183,4.621743919252197,0.2806789334136912,0.5380720630637672,0.13150711523403089,0
-3.608224830031759e-17,1.0,0.162045803744272,-0.1736066622347665,0.5204334635056536,0.14818885451670302,0.05911886310129528,0.199293029334701,2.5065831810672154,0.5171157419894354,0.017253221094597797,-0.006292678340868552,0.03422288640918683,0.01550695537015092,0.04391397568861921,3.511937205168074,0.29664141619621276,0.5303621464827184,0.13422634565793298,0
0.0,1.0,0.27821060809317977,0.5039501606862227,0.5000283197655778,0.19573597626156464,0.05609022795588992,0.19189976688264432,3.4896004846870383,0.5257969922725141,0.0192724293837515,-0.020405143740075737,0.047547121744861615,-0.003028635145405356,-0.007393262452056681,2.5545930529619842,0.2922876696485092,0.5277919348609026,0.14096135236582627,0
-5.551115123125783e-18,0.9999999999999999,0.1774337361569823,0.14131785809487418,0.57501935820463,0.16300833177231777,0.03361925110136378,0.16441049744308914,4.848516189865859,0.5039797993430327,0.016472239404031946,0.0749910384390522,-0.032727644489246865,-0.02247097685452614,-0.02748926943955518,3.527524172712913,0.20448236056606106,0.5392425052230136,0.1422622736241575,0
