Mean,Variance,Skewness,Kurtosis,Power_Delta,Power_Theta,Power_Alpha,Power_Beta,Theta_Alpha_Ratio,Spectral_Entropy,Rolling_Var,Label
1.6653345369377347e-17,1.0000000000000002,0.04151344303772484,0.240623785747077,0.789622242145854,0.06048062351986827,0.007139482642950499,0.029485966027701316,8.47010300901414,0.3600934505380134,0.04024273744670777,3
1.6653345369377347e-17,1.0000000000000002,-0.1081435071318501,-0.06962632637297173,0.8791358401072829,0.040709906435325606,0.00496412227549164,0.023761594100046378,8.199175000437338,0.3367352717816026,0.05162778393803969,3
1.572815951552305e-17,0.9999999999999998,-0.2706451400772551,0.20549219320767076,0.7723433698814759,0.07640776909405557,0.008756585100789468,0.037988114361082216,8.724753252716626,0.38165017144643465,0.0695538561490978,3
-1.6653345369377347e-17,0.9999999999999999,-0.10552313964442195,0.4018709463663934,0.6501162696481246,0.08274985158944063,0.0087467138090845,0.047459891961283134,9.459597489746969,0.41673512612658026,0.03784013070540896,3
-3.7007434154171884e-18,1.0000000000000002,-0.08182393846455845,-0.17769545015191124,0.7679362590084445,0.0639131893345412,0.006439983366997469,0.03565448406049898,9.922893088347625,0.38060026614956155,0.03002922134138957,3
-9.251858538542971e-19,1.0000000000000002,-0.07962655983211642,0.3714111374224336,0.7392085922417307,0.15482300805591673,0.007485202696523734,0.019509766071104186,20.681113554113324,0.3999082448436678,0.03939807425295231,3
-2.960594732333751e-17,1.0,-0.10009997306698397,0.08145937681688231,0.6286595211601201,0.1997760321323706,0.009163775348525199,0.03418211250453504,21.79824649651873,0.43741859098296537,0.05406691784906135,0
0.0,1.0,-0.2070828042697602,0.9126842210920834,0.5674252425854365,0.12927221249239834,0.02758067455188123,0.11352403460515374,4.686887746762324,0.49480462388043217,0.06702250724575849,0
9.25185853854297e-18,0.9999999999999999,-0.17974793252874824,0.5099420563120018,0.5125266045635691,0.12085944129349682,0.03784596663755264,0.16071635038394544,3.1933719405025522,0.5252286137337354,0.044137262729673825,0
7.401486830834377e-18,1.0,1.9573423782150232,10.55993097310156,0.4597799052803918,0.09403870553601767,0.026720140966078228,0.11315663602186042,3.5192623569254504,0.4590960057867357,0.3018633639744094,0
1.4802973661668754e-17,1.0000000000000002,0.4513235783736124,1.7428476882566315,0.4358541422479044,0.13237535783947513,0.03703191255320634,0.2473241418206229,3.574532725431393,0.5744143465935329,0.035570757238162186,0
-2.2204460492503132e-17,1.0,-0.20215999314593283,1.3774905620311353,0.4640455823081607,0.16516548186834407,0.039895905943077986,0.21575969590117855,4.139806783613501,0.5653779906339119,0.038354590495099546,0
-2.0354088784794535e-17,0.9999999999999998,0.08326639798418348,0.9532959833695451,0.4977093580796576,0.150786657631788,0.04433514293182443,0.21680872478530583,3.4009872681900237,0.5560148968552858,0.03727691572900334,0
-7.401486830834377e-18,0.9999999999999999,0.012126029002177886,1.0619743598469595,0.42742561724327127,0.1480123167892688,0.060259065654790264,0.18008672974885725,2.4562256144422707,0.5498393122173642,0.04004863621687777,0
-9.714451465470119e-18,0.9999999999999999,-1.2078064906995314,6.110695362029611,0.48024273447110366,0.06910763511860002,0.012946252747967435,0.06994048948230136,5.337629261114803,0.3859026897407142,0.30070260234807,0
